Name,Address,City,State,Zip
Faith Church Of God,7701 Saint Vincent Ave,Shreveport,LA,71106
Blanchard Church Of Christ,117 Williams St,Shreveport,LA,71107
Midway Church Of Christ,83359 Highway 25,Folsom,LA,70437
Queensboro Church Of Christ,1819 Jewella Ave,Shreveport,LA,71109
Oakmont Church Of God,5925 W 70th St,Shreveport,LA,71129
Northview Assembly Of God,3627 N Market St,Shreveport,LA,71107
Crossroads Assembly Of God,356 W Warriner Ave,Shreveport,LA,71107
Fellowship Assembly Of Christ,5907 King St,Shreveport,LA,71129
Queensborough Church Of God,1260 Jewella Ave,Shreveport,LA,71109
Bethel Assembly Of God,4813 Hadley St,Monroe,LA,71202
Anglican Church Of Epiphany,9391 Ellerbe Rd,Shreveport,LA,71106
Catholic Diocese Of Shreveport,1000 Fairview St,Shreveport,LA,71104
Unity Church Of Shreveport,670 Stoner Ave,Shreveport,LA,71101
Word Of Faith Church Of God,1800 Perrin St,Shreveport,LA,71101
Abounding Faith Temple,3008 W 70th St,Shreveport,LA,71108
Abundance Of Life Church-god,2553 Lindholm St,Shreveport,LA,71108
Abundant Life Christian Church,2835 Hollywood Ave,Shreveport,LA,71108
Abundant Life Full Gospel Bapt,611 E 71st St,Shreveport,LA,71106
Advanced Chiropractic,1953 E 70th St,Shreveport,LA,71105
Ageless Beauty Laser ,7330 Fern Ave,Shreveport,LA,71105
Agudath Achim Synagogue,9401 Village Green Dr,Shreveport,LA,71115
All Saint's Church-reformed,9051 Youree Dr,Shreveport,LA,71115
All Souls Unitarian Church,9449 Ellerbe Rd,Shreveport,LA,71106
Apostolic Faith Tabernacle,9204 Youree Dr,Shreveport,LA,71115
Ar ,7025 Greenwood Rd,Shreveport,LA,71119
Artis Cash Ministries,8856 Youree Dr,Shreveport,LA,71115
Agape Baptist Church,25353 Walker South Rd,Denham Springs,LA,70726
Amite Baptist Church,7100 Amite Church Rd,Denham Springs,LA,70706
Denham Springs First Bapt Chr,308 N River Rd,Denham Springs,LA,70726
Don Avenue Baptist Day Care,1010 Don Ave,Denham Springs,LA,70726
Eden Baptist Church Sbc,PO Box 27,Denham Springs,LA,70727
Hebron Baptist Church,79614 Highway 41,Bush,LA,70431
Live Oak Baptist Church,3968 Highway 665,Montegut,LA,70377
Mount Olive Baptist Church,PO Box 1036,Gray,LA,70359
Northside Baptist Church,2400 Debra Dr,Baker,LA,70714
Plain View Baptist Church,25171 Joe May Rd,Denham Springs,LA,70726
Riverside Baptist Church,36890 La Highway 16,Denham Springs,LA,70706
Immaculate Conception Catholic,PO Box 1609,Denham Springs,LA,70727
St Francis Episcopal Daycare,PO Box 694,Denham Springs,LA,70727
Robert United Methodist Church,PO Box 193,Denham Springs,LA,70727
First United Pentecostal Chr,2229 Highway 3185,Thibodaux,LA,70301
Glory Of God Worship Center,1114 Rodeo Dr,Denham Springs,LA,70726
River Of Life Worship Center,18295 La Highway 16,Denham Springs,LA,70726
Chapelwood Church Of God,2119 Tower St,Denham Springs,LA,70726
Apostolic Assembly Of Christ,48123 Highway 16,Denham Springs,LA,70706
Apostolic Church Of Jesus,8036 Lockhart Rd,Denham Springs,LA,70726
Accountability Church,33719 La Highway 16,Denham Springs,LA,70706
Advance Kingdom,36242 Cane Market Rd,Denham Springs,LA,70706
Andrew United Methodist Church,41600 La Highway 16,Denham Springs,LA,70706
Agape Missionary Baptist Chr,1689 75th Ave,Baton Rouge,LA,70807
Belfair Baptist Church,4444 Fairfields Ave,Baton Rouge,LA,70802
Brownfields Baptist Academy,11998 Plank Rd,Baton Rouge,LA,70811
Cedarcrest Baptist Church,2020 Cedarcrest Ave,Baton Rouge,LA,70816
Comite Baptist Church,12250 Greenwell Springs Rd,Baton Rouge,LA,70814
Community Bible Baptist Church,1729 Monte Sano Ave,Baton Rouge,LA,70807
Cross Point Baptist Church,14965 Airline Hwy,Baton Rouge,LA,70817
Douglas Avenue Baptist Church,5265 Douglas Ave,Baton Rouge,LA,70805
Ebenezer Baptist Church,160 Tyler St,Baton Rouge,LA,70802
Elm Grove Baptist Church,1069 N 38th St,Baton Rouge,LA,70802
Fairview Baptist Church,1636 Braddock St,Baton Rouge,LA,70802
Faith Baptist Church,15880 Plank Rd,Baker,LA,70714
First Baptist Church Central,9676 Sullivan Rd,Baton Rouge,LA,70818
Florida Boulevard Baptist Chr,10915 Florida Blvd,Baton Rouge,LA,70815
Foster Road Baptist Church,11333 Foster Rd,Baton Rouge,LA,70811
Friendship Chapel Baptist Chr,2111 North St,Baton Rouge,LA,70802
Goodwood Baptist Church,7125 Goodwood Ave,Baton Rouge,LA,70806
Greater Beach Grove Baptist,PO Box 75328,Baton Rouge,LA,70874
Greater King David Baptist Chr,911 Lobdell Ave,Baton Rouge,LA,70806
Greater Mount Carmel Baptist,1414 Sora St,Baton Rouge,LA,70807
Greater Mt Gideon Baptist Chr,205 Alice St,Baton Rouge,LA,70802
Greater Mt Olive Baptist Chr,3155 Victoria Dr,Baton Rouge,LA,70805
Greater New Galilee Baptist,PO Box 74162,Baton Rouge,LA,70874
Greater Risen Sun Baptist Chr,6444 Blackberry St,Baton Rouge,LA,70806
Greater St John Baptist Church,307 E Washington St,Baton Rouge,LA,70802
Hooper Road Baptist Church,8767 Gov Claiborne Dr,Baton Rouge,LA,70811
Immanuel Baptist Church,62160 Airport Rd,Slidell,LA,70460
Israelite Baptist Church,425 N Ave E,Crowley,LA,70526
Istrouma Baptist Church,10500 Sam Rushing Dr,Baton Rouge,LA,70816
Jefferson Baptist Church,9135 Jefferson Hwy,Baton Rouge,LA,70809
Lanier Baptist Church,4851 Lanier Dr,Baton Rouge,LA,70812
Little Zion Baptist Church,1909 Rhodes Ave,Baton Rouge,LA,70802
Magnolia Baptist Church,960 E Buchanan St,Baton Rouge,LA,70802
Mt Pilgrim Baptist Church,410 East St,Houma,LA,70363
Mt Zion First Baptist Church,356 East Blvd,Baton Rouge,LA,70802
New Ark Baptist Church,1344 Terrace Ave,Baton Rouge,LA,70802
New Freedom Missionary Baptist,388 N Beck St,Baton Rouge,LA,70806
New Jerusalem Faith Fellowship,960 N 46th St,Baton Rouge,LA,70802
New St John Missionary Baptist,1455 South St,Baton Rouge,LA,70802
New Sunlight Baptist Church,515 V E Washington Ave,Lake Charles,LA,70601
Oakcrest Baptist Church,8837 Greenwell Springs Rd,Baton Rouge,LA,70814
Promise Land Baptist Church,7234 Plank Rd,Baton Rouge,LA,70811
Rock Zion Baptist Church,3741 Adams Ave,Baton Rouge,LA,70802
Sherwood Baptist Church,1180 S Flannery Rd,Baton Rouge,LA,70815
St Mark's Missionary Baptist,11806 Kingston Dr,Baton Rouge,LA,70807
St Mary Baptist Church,6223 6th Ave,Marrero,LA,70072
Stevendale Baptist Church,16545 Old Hammond Hwy,Baton Rouge,LA,70816
True Light Baptist Church,3762 North St,Baton Rouge,LA,70806
True Love Baptist Church,2143 Curtis St,Baton Rouge,LA,70807
Unity Baptist Church,1401 Pine St,Lake Charles,LA,70601
University Baptist Ch-Chld Dev,203 Leeward Dr,Baton Rouge,LA,70808
Winbourne Avenue Baptist Chr,4829 Winbourne Ave,Baton Rouge,LA,70805
Woodlawn Baptist Church,5805 Jones Creek Rd,Baton Rouge,LA,70817
Zoar Baptist Church,11848 Hooper Rd,Baton Rouge,LA,70818
Catholic Student Ctr,PO Box 25131,Baton Rouge,LA,70894
Most Blessed Sacrament Church,7853 Broker Ave,Baton Rouge,LA,70817
Our Lady of Mercy Catholic Chr,445 Marquette Ave,Baton Rouge,LA,70806
Sacred Heart Catholic Church,1102 Mill St,Lake Charles,LA,70601
St Aloysius Catholic Church,2025 Stuart Ave,Baton Rouge,LA,70808
St Anthony Catholic Church,PO Box 31,Eunice,LA,70535
St Francis Xavier Catholic Chr,1143 S 11th St,Baton Rouge,LA,70802
St George Catholic Church,7808 Saint George Dr,Baton Rouge,LA,70809
St Gerald Majella Catholic Chr,3808 Saint Gerard Ave,Baton Rouge,LA,70805
St Gerard Catholic Church,5252 Maple Dr,Baton Rouge,LA,70805
St Jean Vianney Catholic Chr,16166 S Harrells Ferry Rd,Baton Rouge,LA,70816
St Joseph Cathedral,412 North St,Baton Rouge,LA,70802
St Jude Catholic Church,3800 Viking Dr,Bossier City,LA,71111
St Patrick's Catholic Church,12424 Brogdon Ln,Baton Rouge,LA,70816
St Paul's Catholic Church,3912 Gus Young Ave,Baton Rouge,LA,70802
St Thomas More Catholic Church,11441 Goodwood Blvd,Baton Rouge,LA,70815
First Christian Church,1401 Argin Dr,Sulphur,LA,70663
Church of Christ-Goodwood Blvd,PO Box 15582,Baton Rouge,LA,70895
Church of Christ-S Baton Rouge,8725 Jefferson Hwy,Baton Rouge,LA,70809
Goodwood Church of Christ,PO Box 11582,Baton Rouge,LA,70813
St Margaret's Episcopal Church,12663 Perkins Rd,Baton Rouge,LA,70810
First Church of the Nazarene,9955 Old Hammond Hwy,Baton Rouge,LA,70816
Salvation Army,PO Box 4148,Baton Rouge,LA,70821
Community Bible Church,PO Box 307,Cut Off,LA,70345
Grace Life Fellowship,10051 Siegen Ln,Baton Rouge,LA,70810
B'Nai Israel Synagogue,3354 Kleinert Ave,Baton Rouge,LA,70806
Lutheran Church Our Saviour,3555 Jones Creek Rd,Baton Rouge,LA,70816
Church of Scientology,102 Huggins Rd,Lafayette,LA,70506
Unitarian Church,8470 Goodwood Blvd,Baton Rouge,LA,70806
Allen Chapel African Methodist,6175 Scenic Hwy,Baton Rouge,LA,70805
Bethel Ame Church,1358 South St,Baton Rouge,LA,70802
Camphor Memorial United Meth,8742 Scenic Hwy,Baton Rouge,LA,70807
Jefferson United Methodist Chr,3828 Leila Pl,Jefferson,LA,70121
St Andrews United Meth Church,17510 Monitor Ave,Baton Rouge,LA,70817
St Mark United Methodist Chr,PO Box 75208,Baton Rouge,LA,70874
University United Methodist,3501 Patrick St,Lake Charles,LA,70605
Wesley United Methodist Church,423 Live Oak St,Sulphur,LA,70663
Baton Rouge Family History Ctr,10335 Highland Rd,Baton Rouge,LA,70810
All Faiths Christian Ctr,PO Box 53854,Baton Rouge,LA,70892
Chapel On the Campus,3355 Dalrymple Dr,Baton Rouge,LA,70802
Church Point Ministries,PO Box 52951,Baton Rouge,LA,70892
Cornerstone Gyc Ministries,PO Box 4442,Baton Rouge,LA,70821
Family Worship Ctr,PO Box 5336,Bossier City,LA,71171
First New Testament Church,3235 Aubin Ln,Baton Rouge,LA,70816
Higher Ground Outreach,5373 Choctaw Dr,Baton Rouge,LA,70805
House of God Ministry,PO Box 65316,Baton Rouge,LA,70896
Interdenominational Faith,5045 Greenwell St,Baton Rouge,LA,70805
Oasis Christian Church,4524 E Brookstown Dr,Baton Rouge,LA,70805
Redeeming Word of Life Church,871 O'Neal Ln,Baton Rouge,LA,70816
Victory Harvest Church,3953 N Flannery Rd,Baton Rouge,LA,70814
Full Gospel United Pentecostal,PO Box 74343,Baton Rouge,LA,70874
Hosanna First Assembly,8850 Goodwood Blvd,Baton Rouge,LA,70806
Life Tabernacle Church,PO Box 74337,Baton Rouge,LA,70874
Living Faith Christian Ctr,PO Box 53009,Baton Rouge,LA,70892
Maranatha Church of God,1433 Sharp Ln,Baton Rouge,LA,70815
Ministry of Love,5956 Hooper Rd,Baton Rouge,LA,70811
North Boulevard Macadonia Full,2342 North Blvd,Baton Rouge,LA,70806
Vineyard Christian Fellowship,PO Box 446,Kenner,LA,70063
Voice of Pentecost,10770 Greenwell Springs Rd,Baton Rouge,LA,70814
World Shakers Church Intl,851 N 48th St,Baton Rouge,LA,70802
Faith Presbyterian Church,12855 Old Hammond Hwy,Baton Rouge,LA,70816
Presbyterian Child Dvlpmnt Ctr,763 North Blvd,Baton Rouge,LA,70802
University Presbyterian Church,3240 Dalrymple Dr,Baton Rouge,LA,70802
World Link Of Churches,928 Rodin Dr,Baton Rouge,LA,70806
New City Of Zion Church Of God,5272 Underwood Ave,Baton Rouge,LA,70805
Mary's House Of Bread,11558 Plank Rd,Baton Rouge,LA,70811
Comite Church Of Christ,12228 Hooper Rd,Baton Rouge,LA,70818
Eckankar Religion Of Light,149 Cora Dr,Baton Rouge,LA,70815
Higher Grounds International Worship,5664 Jones Creek Rd,Baton Rouge,LA,70817
Church Of God Of Prophecy,39044 Saint Paul Dr,Pearl River,LA,70452
Unity Church Of Christianity,15255 Jefferson Hwy,Baton Rouge,LA,70817
Hour Of Power Family Worship,9130 Scenic Hwy,Baton Rouge,LA,70807
Stockwell's Deal Of Day,2418 Oakcliff Dr,Baton Rouge,LA,70810
Worldwide Church Of God,4461 Bankers Ln,Baton Rouge,LA,70817
First Church Of Christ Science,601 Park Blvd,Baton Rouge,LA,70806
Baha'i Faith Of Baton Rouge,4270 Perkins Rd,Baton Rouge,LA,70808
Islamic Center Of Baton Rogue,285 E Airport Ave,Baton Rouge,LA,70806
Area Offices United Mthdst Chr,527 North Blvd,Baton Rouge,LA,70802
Xyz Center,919 America St,Baton Rouge,LA,70802
Gethsemane Baptist Church,1101 America St,Baton Rouge,LA,70802
Missionaries Of Charity,737 East Blvd,Baton Rouge,LA,70802
St Agnes Catholic Church,749 East Blvd,Baton Rouge,LA,70802
New St Luke Baptist Church,538 South Blvd,Baton Rouge,LA,70802
Shiloh Baptist Church Nursery,185 Eddie Robinson Sr Dr,Baton Rouge,LA,70802
Liberty Chapel Baptist Church,720 South Blvd,Baton Rouge,LA,70802
New Salem Baptist Church,318 Eddie Robinson Sr Dr,Baton Rouge,LA,70802
Monastery Of Mary Church,220 Saint Vincent de Paul Dr,Baton Rouge,LA,70802
Rose Of Sharon Missionary Bapt,1553 Florida Blvd,Baton Rouge,LA,70802
Star Of Bethlehem Baptist Chr,1204 Saint Joseph St,Baton Rouge,LA,70802
First Little Rock Baptist Chr,312 S 17th St,Baton Rouge,LA,70802
Jehovah Jireh Ministries,1700 North Blvd,Baton Rouge,LA,70802
Mt Pleasant Baptist Church,585 Mt Pleasant Rd,West Monroe,LA,71292
St Paul Missionary Baptist Chr,1334 Napoleon St,Baton Rouge,LA,70802
St Francis Xavier Catholic Church,1134 Julia St,Baton Rouge,LA,70802
St Francis Xavier Catholic School,1150 S 12th St,Baton Rouge,LA,70802
Greater New Bethel Baptist Chr,110 S 19th St,Baton Rouge,LA,70806
Greater Pleasant Green Bapt,1441 Napoleon St,Baton Rouge,LA,70802
El Shaddai Ministries,254 S 19th St,Baton Rouge,LA,70806
Southern Christian Leadershiop,1174 Terrace Ave,Baton Rouge,LA,70802
House Of Refuge Ministries,1509 Highland Rd,Baton Rouge,LA,70802
Living Word Church,109 Valhi Blvd,Houma,LA,70360
Pleasant Green Baptist Church,364 Howard St,Baton Rouge,LA,70802
Pine Prairie Church Of Christ,1122 Hickory St,Baton Rouge,LA,70802
First Emmanuel Baptist Church,575 Education St,Baton Rouge,LA,70802
New Jerusalem Baptist Church,1627 Thomas H Delpit Dr,Baton Rouge,LA,70802
Little Rising Sun Baptist Church,1257 S 16th St,Baton Rouge,LA,70802
Mckowen Baptist Church,1255 Louise St,Baton Rouge,LA,70802
Little Rising Sun Baptist Chr,1275 S 16th St,Baton Rouge,LA,70802
New Bethal Bapt Chr Day Care,1540 Matilda St,Baton Rouge,LA,70802
Jehovah's Witnesses,401 S 22nd St,Baton Rouge,LA,70806
First Damascus Baptist Church,155 W Washington St,Baton Rouge,LA,70802
Neely United Methodist Church,1755 Thomas H Delpit Dr,Baton Rouge,LA,70802
Greater St Luke Baptist Church,132 N 23rd St,Baton Rouge,LA,70806
St Luke Baptist Church,240 Van Buren St,Baton Rouge,LA,70802
Greater St James Baptist Chr,1627 N 44th St,Baton Rouge,LA,70802
Islamic Complex,740 E Washington St,Baton Rouge,LA,70802
New Beginnings Ministries,1901 N 18th St,Baton Rouge,LA,70802
Calvary Third Baptist Church,1911 Georgia St,Baton Rouge,LA,70802
Second Macedonia Baptist Chr,841 N 24th St,Baton Rouge,LA,70802
Heard Chapel Ame Church,2019 Colorado St,Baton Rouge,LA,70802
First Alpine Baptist Church,1855 Chestnut St,Baton Rouge,LA,70802
New Canaan Baptist Church,2160 Highland Rd,Baton Rouge,LA,70802
Donaldson Chapel Baptist Chr,2501 Gracie St,Baton Rouge,LA,70802
Donaldson Chapel,2435 Gracie St,Baton Rouge,LA,70802
Grace ,5735 Berkshire Ave,Baton Rouge,LA,70806
New Creation Word-faith Chrstn,1934 Scenic Hwy,Baton Rouge,LA,70802
Healing Waters Ministry Otrch,1727 Plank Rd,Baton Rouge,LA,70802
Sweethome Baptist Church,343 W Buchanan St,Baton Rouge,LA,70802
Greater Beulah Baptist Church,955 E Polk St,Baton Rouge,LA,70802
Faith Ame Zion Church,2364 Thomas H Delpit Dr,Baton Rouge,LA,70802
New Covenant Christian Center,2540 Nicholson Dr,Baton Rouge,LA,70802
Mt Gillion Baptist Church,346 E Buchanan St,Baton Rouge,LA,70802
Charity Christian Center,650 W McKinley St,Baton Rouge,LA,70802
Mt Aaron Baptist Church,1021 N 30th St,Baton Rouge,LA,70802
Interfaith Federation-greater,3112 Convention St,Baton Rouge,LA,70806
St Joseph Baptist Church,2510 Tennessee St,Baton Rouge,LA,70802
Mt Calvary Baptist Church,PO Box 325,Chauvin,LA,70344
Spurlock Emmitt Reverend,3104 Slate St,Baton Rouge,LA,70802
Children In God Baptist Church,2166 Monroe Ave,Baton Rouge,LA,70802
Rose Hill Missionary Baptist,1384 W Grant St,Baton Rouge,LA,70802
First Baptist Church-richmond,3115 Newton St,Baton Rouge,LA,70802
Love Church Church-god-christ,2580 Scenic Hwy,Baton Rouge,LA,70805
St Joseph's Spirituality Center,2980 Kleinert Ave,Baton Rouge,LA,70806
Second Baptist Church Annex,902 N Acadian Thruway W,Baton Rouge,LA,70802
Second Baptist Christian Acad,910 N Acadian Thruway W,Baton Rouge,LA,70802
Green's Chapel Ame Church,1251 N Acadian Thruway W,Baton Rouge,LA,70802
Church Of Christ,424 N 14th St,Port Allen,LA,70767
King Of Kings Revival Ministry,1402 N Acadian Thruway W,Baton Rouge,LA,70802
Power ,1215 N Acadian Thruway E,Baton Rouge,LA,70802
Deggs Louis S,1608 N 32nd St,Baton Rouge,LA,70802
Hall Of Faith Church,2567 Osceola St,Baton Rouge,LA,70805
Shekinah Glory Ministries,3613 Government St,Baton Rouge,LA,70806
Family Heath Center,3801 North Blvd,Baton Rouge,LA,70806
Mt Herman Baptist Church,321 George St,Westwego,LA,70094
Hughes United Methodist Church,802 N 38th St,Baton Rouge,LA,70802
Sisters Of St Joseph-nedaille,3134 Hundred Oaks Ave,Baton Rouge,LA,70808
Islamic Center,820 W Chimes St,Baton Rouge,LA,70802
Community Baptist Church,164 Defreese Rd,West Monroe,LA,71291
2Nd Commandment Church,1000 N 39th St,Baton Rouge,LA,70802
New Home Ministries Sign Line,3001 Tecumseh St,Baton Rouge,LA,70805
New Home Family Worship Center,3000 Tecumseh St,Baton Rouge,LA,70805
Greater St Michael Baptist Chr,1619 N 37th St,Baton Rouge,LA,70802
Life Church Of Baton Rouge,4025 Florida Blvd,Baton Rouge,LA,70806
Greater New Guide-clothes,2224 N Acadian Thruway W,Baton Rouge,LA,70802
Chi Alpha Campus Ministry,3321 Highland Rd,Baton Rouge,LA,70802
Louisiana Conference Of Catholic Bishops,3423 Hundred Oaks Ave,Baton Rouge,LA,70808
Greater New Guide Learning,3328 Adams Ave,Baton Rouge,LA,70802
Chapel Of Cross Luth Chr,3235 Dalrymple Dr,Baton Rouge,LA,70802
Grace Baptist Church,630 Richland Ave,Baton Rouge,LA,70806
St Paul's Reformed Episcopal Church,333 E Chimes St,Baton Rouge,LA,70802
Catholic Diocese-baton Rouge,1800 S Acadian Thruway,Baton Rouge,LA,70808
Union Grove Baptist Church,327 Tuscaloosa Ave,Baton Rouge,LA,70806
Catholic Diocese Of Baton Rouge Tracy Center Bishop Robert E,1850 S Acadian Thruway,Baton Rouge,LA,70808
Church Of Jesus Christ Of Lds,3345 Dalrymple Dr,Baton Rouge,LA,70802
Greater New Guide Baptist Chr,3445 Fairfields Ave,Baton Rouge,LA,70802
Holy Spirit Mssnry Baptist Chr,3010 Plank Rd,Baton Rouge,LA,70805
Christ King Catholic Chr,11 Fraternity Ln,Baton Rouge,LA,70893
Grace Awakening Ministry,4242 Government St,Baton Rouge,LA,70806
Christland Christian Community,2708 N Acadian Thruway W,Baton Rouge,LA,70805
Miracle Temple Church Of God,4184 Billops St,Baton Rouge,LA,70802
Ingleside United Methodist Chr,4264 Capitol Heights Ave,Baton Rouge,LA,70806
St Peter Baptist Church,4051 Noah St,Baton Rouge,LA,70802
Jehovah Ministry,3352 Wenonah St,Baton Rouge,LA,70805
Radio Bible Courses Ltd,25301 PO Box,Baton Rouge,LA,0
North Baton Rouge Chr-christ,4405 Hatcher Ave,Baton Rouge,LA,70806
Holy Ghost Temple Cogic,1428 N 43rd St,Baton Rouge,LA,70802
Way Of Holiness Miracle Temple,3345 Plank Rd,Baton Rouge,LA,70805
St James Baptist Church,1105 N 44th St,Baton Rouge,LA,70802
Louisiana Conference-catholic,66791 PO Box,Baton Rouge,LA,0
Fruit Of Spirit Ministries,3338 Plank Rd,Baton Rouge,LA,70805
Church Of Lord Jesus Chrst,3640 Osceola St,Baton Rouge,LA,70805
Faith Hope ,4055 Choctaw Dr,Baton Rouge,LA,70805
Greater St Paul Baptist Church,1724 Rev Manuel St,Port Allen,LA,70767
Nolan C Reverend,835 N 48th St,Baton Rouge,LA,70802
Institute Of Divine Mtphyscl,4109 Choctaw Dr,Baton Rouge,LA,70805
Church Of God,3135 Ozark St,Baton Rouge,LA,70805
Cathedral Of Faith Outreach,3053 Oswego St,Baton Rouge,LA,70805
New Galilee Baptist Church,954 N 48th St,Baton Rouge,LA,70802
Faith Family Bible Church,1201 N 47th St,Baton Rouge,LA,70802
Ambassador Missionary Bapt Chr,977 N 48th St,Baton Rouge,LA,70802
Macedonia Missionary Bapt Chr,2800 Wyandotte St,Baton Rouge,LA,70805
House Of God Minsitries,2151 Glenmore Ave,Baton Rouge,LA,70808
Faith City International Ministries,3680 Plank Rd,Baton Rouge,LA,70805
Straight Life Baptist Church,3891 Pocasset St,Baton Rouge,LA,70805
St James Missionary Bapt Chr,1347 N 49th St,Baton Rouge,LA,70802
Berean Seventh Day Adventist,4555 Fairfields Ave,Baton Rouge,LA,70802
Church Of Way Presbyterian,250 S Foster Dr,Baton Rouge,LA,70806
Trinity Episcopal Day School,3550 Morning Glory Ave,Baton Rouge,LA,70808
New Freedom Baptist Church,2909 Winnebago St,Baton Rouge,LA,70805
Resurrection Life Assembly-god,3884 Geronimo St,Baton Rouge,LA,70805
Plainview Church Of Christ Holiness,1111 N Foster Dr,Baton Rouge,LA,70806
Star Hill Baptist Church,1400 N Foster Dr,Baton Rouge,LA,70806
Rose Hill Baptist Church,3765 N Acadian Thruway,Baton Rouge,LA,70805
Cathedral Of Faith Ministry,2681 Valley St,Baton Rouge,LA,70808
Good Shepherd Baptist Church,2863 Mission Dr,Baton Rouge,LA,70805
Good Shepherd Prayer Line,2873 Mission Dr,Baton Rouge,LA,70805
Little Rock Missionary Bapt,2585 Sherwood St,Baton Rouge,LA,70805
Baton Rouge District United Mthdst,2644 Sherwood St,Baton Rouge,LA,70805
My Father's House Mnstrs Chr,2961 Addison St,Baton Rouge,LA,70805
Morning Star A Full Gospel Baptist Church,2261 Balis Dr,Baton Rouge,LA,70808
New Gideon Baptist Church,2552 Balis Dr,Baton Rouge,LA,70808
St Alban's Chapel,618 Lsu Ave,Baton Rouge,LA,70808
Lsu Christian Student Center,151 W Parker Blvd,Baton Rouge,LA,70808
Redeeming Love Ministries,4226 Plank Rd,Baton Rouge,LA,70805
Open Faith Tabernacle,3580 Wayne Dr,Baton Rouge,LA,70805
Jesus Living Word Ministry,2475 Barber St,Baton Rouge,LA,70808
Baton Rouge Spanish Sda Church,5100 Osborne Ave,Baton Rouge,LA,70805
Cornerstone International,3609 Prescott Rd,Baton Rouge,LA,70805
Guiding Hands To God,2121 College Dr,Baton Rouge,LA,70808
Hispanic Ministry,5850 Florida Blvd,Baton Rouge,LA,70806
Sisters Of St Joseph-medaille,4664 Jamestown Ave,Baton Rouge,LA,70808
Cornerstone Chapel,4724 Jamestown Ave,Baton Rouge,LA,70808
Baton Rouge Greater First,3674 Clayton Dr,Baton Rouge,LA,70805
Harvest Life Center,3688 Clayton Dr,Baton Rouge,LA,70805
Now Faith Cogic,4350 Mohican-Prescott Crossover,Baton Rouge,LA,70805
New Hope Baptist Chr-rel Ed,5925 Greenwell Springs Rd,Baton Rouge,LA,70806
St Garabed Armeinan Chr-la,6208 Florida Blvd,Baton Rouge,LA,70806
Southside Baptist Church Missionary Residence,4613 Palm St,Baton Rouge,LA,70808
Abounding Love Ministries,7076 Hooper Rd,Baton Rouge,LA,70811
Abundant Life Homes Louisiana,942 McLemore Dr,Baton Rouge,LA,70816
Abundant Life Tabernacle,4025 Denham St,Baton Rouge,LA,70805
Acts,6892 Hooper Rd,Baton Rouge,LA,70811
All Faiths Christian Center,7760 Mickens Rd,Baton Rouge,LA,70811
Ame Services,11760 S Harrells Ferry Rd,Baton Rouge,LA,70816
Antioch Family Church,11940 Industriplex Blvd,Baton Rouge,LA,70809
